title;artist;lyrics;filename
Mr Know It All;Kelly Clarkson;fallin something bring-me-down mr. follow go lately 'll yeah clear know-it-all let 've tomorrow swallow back fool oh layin outta blame actin get think know pill 'bout 'cause lyric lie ca everything gon without foot make ai leavin see might goin truth right also comin ya y'all lonely tell na play-your-games somebody like 'm 's nobody still livin baby thing world bring want lead well n't another take goodbye meembed;Mr Know It All by Kelly Clarkson.txt
Mr Wrong;Mary J Blige;rise hold cant thatll mr. call keep none hard fam trick heart run us go love fun .. try em victim come yeah pick shit type laugh give time people put shell would good terrible get think know one seem lyric always sure mind kiss nothing im make star next grudge ai help hang fall scream see might matter right also wrong touch boy break mary though strong cause wrongembed dont expensive like along pattern regret way pray must hate 's lord work bad reward cry '' never shes even could miss guess happen thing addict walk special want whoevers system hand n't move;Mr Wrong by Mary J Blige.txt
Mutha Up;Tyga;blind light pittsburgh flavour peon never chick tough call flow keep shuck turn rich fake leave front go lay flower loser try muthaf-cker boner rubber say dumb em ear ball muthaf-ckas come yeah muthafucka shit flip everybody attention near ferrari beezys raw church test hit give parliament roast ghost butter speaker school mic listen head t-raw couple pay later put oh cook good okay shooter game shittin niggas get forget real pussy winter know excellent theyself die three pull fuck bell gunpowder lyric fill brick ca t-shirt bunny bully beef dick four ima tony duck heard little bruce im scar concern make save burn act nicki foshure crank hearse ai romo forever king sup till skip huh rapper nunchucks hair air potatoes yet first see might car neighbour goin album ty mr soft man toe sale ol girl dealer money ill intervention bruise also boy fail ya sofa yessir germ ready tell nowhere na tattoo though ymcmb building build-a-bear swear mutha fresher worm pot cause last trip really dirt dont like floor edit brain learn new deuce smith initial construct work chillin bad ele-phunk pension clip short hell tail funk dance harder diamond could version pair feel lazy even baby wan paradise bout pant shoot colder ask friday bitch fly numb business probably hump want bus zip kingston stay spurt kick caliornia churn trunk lee hurt wing upembed well big n't rip smell nigga mutha-fucka fear flight;Mutha Up by Tyga.txt
My Homies Still;Lil Wayne;whoa hoe blind cant nose ta dancing side control tunechi play love go click skate second skeet string say dumb yo turk come coke yeah shit reefer god uh-huh third give time lil young slip pay weezy listen put oh eazy okay finally thick eastside beneath niggas sister get pussy rebirth west stupid east overgrind bro-bro fuck 'cause lyric t-shirt pump cool voodoo dick gon hot free patch little im foot make need skrt kind g.o.o.d `` pine homies ai eye huh river prefer true drippin first leak see embed might rick land car automatic goin surf bass man goon girl dealer also sell oprah boy y'all hater divine tell na elephant wee talk dont wet research e tutu like jump semi 'm whoah slick motherfucker heres overshine brain sick trukfit 's sean chillin work deaf nobody cry still '' hope never rollin feel drug miss earth haha famous addict tear mula bitch much dessert truk want look hand missin glass hurt dark drop f well n't another tick attach nigga hotspot;My Homies Still by Lil Wayne.txt
My Life;50 Cent;full runnin light voicin trust face meatball hide spa-get-even fuckin juice keep hard turn rich heart run go wrap comeback shady lettin' try wish snap quick sayin rap yo say 'll psycho recovery heavy yeah suck shit everybody life pick god sad ever buzz plastic dirt hit buggin writer time almost wall people classic casket away fresh a.m. head lid trapped accept fighter finish thuggin put soul oh good finally would game morning frown niggas suppose get plug mad forget think spit pussy makin know lace one youre myers million michael christ fuck 'cause lyric opinion anymore fire taste ch dick hear kid lesson offendin gon maneuverwhat wolf make chord sharpenin livin' buck movie `` vocal nap help motherfuckers-in-each happenin ai doin motherfuckin eye respect spaghetti air may filthy confuse earn basic shed cocksuckin see embed might around killer goin gettin crisis matter man track right gift change illusion money entrepreneur also sippin machete ya sell cycle lung god-given motherfuck ready place nowhere na kool-aid crazy volt emotion i'ma swear cause maybe record sweat circle anybody tragic like 'm motherfucker beginnin' revenge confusion learn 'em bet far bud hate 's mmm since end maggot straight thinkin quite never '' bubble regrettin number feel evil socket sewer wan guess many writin thing haha tear bitch watch forgettin' perfect look blood kick electricity minute vicious trap blow every rip n't teach take sound;My Life by 50 Cent.txt
My Moment;DJ Drama;hoe dtp name shine echelon falcon rich shoe go hood syrup yo win say come yeah rent shit everybody life rupaul crack ever let grind give time drama tomorrow tire err kitchen old oh eat niggas royce get mine real know year blur one meet pull start lyric phone sign wonder bugattis vision everything gon living brave mind dj make `` next heat ai long finna skip prison roof tired live roll since careful wait see embed might muscle lookin pyrex chainz 'bron money also sippin touch y'all james mom tell promise body wo i'ma bottom cause close ballin' term cup hustle day like remember 'm line block night aw dude learn 'em shonin' far 's root reminisce bad vison rock '' hell livin feel thing upper top bitch starve alright reality stay spot drop every n't nah take nigga moment;My Moment by DJ Drama.txt
Naked;Dev;hopeless ta fantasy keep woo youembed fake run love us second say come throw daddy life rising care let time away mother would get know dream 'cause lyric fire always gon nothing doubt make need `` ai believe cataracs see might girl also boy tell na tonight strong like 'm naked 's temperature '' 're dance could feel even enough baby wan miss thing hey want alright look stay 'd every n't wake;Naked by Dev.txt
Neon;Chris Young;weekend light side leave love us red yellow summer wyoming breath buzz invent johnny 've people away school trouble bright old callin put back get know lyric fe sky always sunflower little favorite ai daytime playtime neonembed fall jukebox tint see might also sun volt green double home beacon window like cheyenne way 's end santa orange rock quite thousand enough moon smoke blue ship tunnel lee cut sunset texas beach n't color take job neon;Neon by Chris Young.txt
Neva End;Future;shop overdose runnin hold cant cocky side stomach heart leave run us go sore preparin 'll thats come stuntin major begin life near thunderin breath question ride ever let memory neva give mile lil time medicine tomorrow away applyin put back get oxygen butterfly think know die fuck lyric today gon heaven direction sip without im foot find rather need lightnin forever long benjamin instant best reflect since answer damn see become might goin right tryna girl show aint also comin chemistry war describin friendship pocket tell place na ego actually wannaembed cause tea wonderin' league dont bet like session way anything swimmin far shawty 's hate reminisce end nobody youll behind past limited could feel friend wan whatd walk walkin want together ransom guarantee every another send take pressure;Neva End by Future.txt
New Day;50 Cent;nine strength rise shine fif toast grow tough hide rich heart love street drum try story victory point 'll say poverty win a-a-a-a-a-a-a-ayy em come peace yeah ballpoint shit everybody miller throw jocking ride let mentally church give time people wall tomorrow liquor old back dinner oh born good watchin' ox morning except get forget real lite guy one die conscious pull 'bout fuck ink 'cause lyric club fill store today always gon living maniac stop option build uh nothing ayy pilot push mark lose soon ai a-game red-dot react fall true air first count son see might sucker competition automatic goin natural man rocking ol matter dough girl also ya pain problem bel dump chasing ready celebrate na party though dre a-a-a-a-a-a-a-ayyembed strong chain bottom trigger ring e day like 'm floor pray music focus brain new 'em sharp accomplishment 's work bos nobody lock past still thinkin rock never doc could feel knee top much world bitch probably leader bang watch look distance spot larceny drop whether 'd paper bread every n't well move luck another take nigga pressure wake;New Day by 50 Cent.txt
New God Flow;Pusha T Kanye West;frontin' hoe nothin' woah hard follow front love us 'll child peace yeah shit summer bod resolution rain niggas get think rare ca please dope uh spirit make star push mcdonalds town admire toll daytonas rest note whitney claim week gold sermon champion woulda m-a anybody somebody like five line 'em yeezys ric workin ibiza even enough -- door ask grand circus g-o-d small golden world write aboard overdo multiplies welcome runnin umbrella hold match amar woo death murcielago yo say drown pick yay fit time shyne people condo soul breathe would letter violate matchin killing jesus hot step pac without rodney cop king believe live flood see killer water choir money somethin balmain tell party yuugh ha jump way aw new mess '' hope feel shoot target cut n't take hov weekend name temper clown balling go street richard else come life god 've cane forty 'ye ham puff three fuck hole brick fire stunt service ai long eye coupe since houston embed might stripper goin man right girl mad touch dollar boy clothes mom part shake i'ma dame neck music nobody jumpman serve park pryor blow nah flair jacob rise sunday flow biggie run try cold yeezy marnier let fresh coachella whole payin put good know dream 'cause lyric feeling sign today everything four ayy g.o.o.d `` moses supreme uncle lady true barely car 'til nick dealer also sell hater ark body green chain rhyme shoppin wholesaler lebron foe e 'm along piss crown hat 's dr. bold guess annihilate erick want well pour nigga picture someday luxury mama;New God Flow by Pusha T Kanye West.txt
Nias in Paris;Jay Z Kanye West UNCERTAIN;name woah oozin gucci sharin ni fuckin slatt woo bitin keep mirror tunechi turn mcqueen run go scary share fufu mutombo flarin' sayin say come fast yeah daddy pullin god slimy finger ever susie earring hit lil parent goku material oh sprayin niggas get men combo pussy know fuck lyric bro tuck ca cafeteria always uzi steppin' dope kamehameha marriage uh twenty terio rack justwe make darin rear-view brrt ai mysterio huh carin skrrt flood embed might cereal weapon slam right chopper money also sharon k errands pocket na skrrt-skrrt yes swear dairy spend crowd q tutu like 'm block jump way paris slime new pop hundred area 's starin' brand appearance rock never shinin even feel smokin door wan small tear bitch walkin eatin pistol left stage hand look sarah nudy trap n't band nigga ho;Nias in Paris by Jay Z Kanye West UNCERTAIN.txt
Night Train;Jason Aldean;hold something mill go say come yeah waitin pick fifth hillside slide edge let mile 've slip listen old slow comfort would suppose get think comin' know hurry one 'bout lyric lie cool gon hear mind little star lucky next town long steel drivin outskirt train might thought insane truck girl also ya sun trainembed na tonight boxcar last road day like 'm billion night 's work nobody 're hope baby moon blanket runnin' park look spot tight move n't knock take sound;Night Train by Jason Aldean.txt
No Church In The Wild;Jay Z Kanye West;chic corniche something human mausoleum hide flow call keep control threesome thug love lay skin bias lip cocaine seat sin mob religion say ball yeezy 'll come coke yeah monogamy god rolls-royce wood white let church translationsespanolportuguesenglishno ghost doctor bleach reach a.m. police alive whole seek feast sunglass get think real know permission one screech die 'bout fuck 'cause jesus lyric lie wonder fire pious ca hear form beat without pius stripe make leopard priest `` ai king long believe carpenter live roll might kiki scripture two dealer girl money also mad pain y'all plato sun cab apology wildembed wild rub tell shepard tattoo preach rolling last spend whose disguise felony deception 'm floor like anything night sneak new pastor 's advil desire nobody holy still '' hell weed never read cheap teacher drug door jungle thing colosseum thanksgiving ask black zebra tear walk prayer probably alright hova socrates non-believer blood stain curse stand n't teach fever encryption;No Church In The Wild by Jay Z Kanye West.txt
No Hurry;Zac Brown Band;anyway keep todayyou front go lay bill shady lot cold 'll quiet let easy time 've tomorrow cane pay old chair whole fool would cain get sinner hurry know return early lyric ca today bank likeembed plan hear heaven without nothing little angel need worry borrow ai fold-up river sing spring wait might car 'til matter ground right change also telephone wrong pole trim fishing cause yard raise ring way must 's lord '' hell thing sit world bossman perfect wash 'd n't take smell;No Hurry by Zac Brown Band.txt
No Lie;2 Chainz;full eardrummers streets name ysl nose keepin nominee yah gas leave thug chance us go tour girlfriend try mistress yo 'll say thats 'less come rent yeah shit life tit mike plastic hit swisher whats time young right head list whole fucked archive fine back put v good whattup game skeleton fact niggas rugby get kill couldnt pussy real think know year nostril one die million pull fuck takin lyric forbes lie out-trap dope sure pac build without apartheid im wheel make need aww act movie `` lucky ai tax lie-ee-i-ee-i rapper 'fore wouldnt true damn see might car cinemax cheese note dead-ass chainz pussy-ass tryna girl hes money also ill out-rap treat ya fee tell intern tru yall popeye food yes closet strong wo chain talk steer trashy buckle trigger ring dont cup realest block like mattress way lookin' 'em grammy confirm extra 's lord still belt '' never boo kidnap diamond word could enough smokin wife miss black thing smoke ask top t.r.u. bus probably want bring two look stay buy whassup bag charge hand bla-kow state office vicious made-it big bread n't nah every talkin louie take nigga picture champagne t.r.uembed;No Lie by 2 Chainz.txt
No Worries;Lil Wayne;shop jeep throat light face stewardess grow ta disfigured maine keep hooker gang hard chea turn tunechi donkey us sore panty-hose story mack bearll say yeah shit question let give time bar young sh-roomies put back e'rybody would eat niggas get pussy think know year hurry forth die mean rat swing fuck dick redbone little kong make barber mangos worry sh-rooms yeahh `` sorry saw ai ok gold-diggers long bs bury stuart hair fall giant diggin bear idea see smokey might private fucking sleeping toe man right tryna money ill also diss show yeahhh clothes funny speak ditch-diggers ohh sleep jet furry lyrics swear cause talk trigger creek 'm like piru magic open brain monkey purr theyre 's bad '' hope even feel door baby ask smoke tongue mula bitch much camel want look blood mango baggy shave every n't thereembed send take nigga sugar ho wake;No Worries by Lil Wayne.txt
Nobodys Perfect;J Cole;hoe weekend ay name sweatin ten nobodys poseidon vandalizin ta knox call pearl date death love go hood tour egg sweater dorm story stoute say heatin come yeah shit pick old ayembed different fine oh breathe good killin analyzin get know handin three 'bout potato fuck curl lyric stress weave always hear stop sure mind step uh little roommate make mama fort lose graduated soon doin long j fourfive dishonor moan son wait room multiply might cheese man girl also barbados steve text tell party home college choose cole like 'm remember use way plato's d'wana night dude campus ridin' hat 's rihannas fan nobody lock workin fantasizin 're rock weed rollin ago diamond smokin baby door hey thing sneakin smoke piranha world bitch leftover together perfect look hova inside timbs tight beach well talkin argue lasagna nigga boat take designer;Nobodys Perfect by J Cole.txt
Not Over You;Gavin DeGraw;face turn heart force chance go say throw innocent ... alienation listen old fine put admit back good would finally game get think know magnificent realize dream lyric anymore lie mind without damn see set might embed around truth convince two beautiful matter right track girl also table radio understood stare conversation close 'm boomerang like 's still 're hope hell even could thing ask sit much 'd well n't take picture renew;Not Over You by Gavin DeGraw.txt
Nothing;The Script;name face turn love street go try dead say 'll hurting come ever calm drag time listen intoxicate confess back smile nothingembed oh good get forget think know one die realize 'cause lyric sens ca gon drunk sure mind step heard nothing foot town help mate railing wait see might around change number also drink ohh shout na crazy though shake swear stumble fence 'm along like 's sense end still 're never word even dial quitter door many slur much want perfect lead hand sometimes local every n't better take;Nothing by The Script.txt
Numb;Usher;trust keep leave go loser say life care let time old good game strange kill real know insanity 'cause lyric anymore ca mind recognize expect make lose battlefield forever long till may embed might change also na shake strong really 'm like 's never feel wan thing bring well n't numb;Numb by Usher.txt
Oath;Cher Lloyd;whoa light bow something whenever bird call youembed hard alone undo go share yo 'll yeah laugh let time bright wherever trouble low oh feather get forget think know pretend 'cause lyric lie ca always tuxedo drive doubt weather scar kong need house translationsespanoloath oath tie forever king eye best beside sing damn might car 'til hmm matter right change also wrong promise crazy building swear dad home crash 'm remember like 'member along sneak new complete 's end 're never song lazy friend walk tear hand sometimes dark n't guide;Oath by Cher Lloyd.txt
Oh Love;Green Day;fallin light hold control heart love red loser story say yeah life ride away satisfied old oh rain dog year loose lyric chooser ca please free stop wear see might also waste action feelin' tonight wo pass talk close hour day 'm like way far 's flash n't looseembed take noose;Oh Love by Green Day.txt
One More Night;Maroon 5;whoa keep hard lipstick heart love go try 'll say throw yeah breath let give guilty rough time 've ooh-ooh-ooh ooh head satisfied back oh crawl morning get know stupid die one million lyric ca stop make oh-oh-oh-oh-oh-oh translationsportuguesone `` whatever damn might dunno slam also oh-oh-oh-oh stick war tell whateverembed score body tattoo ooh-ooh yes like 'm use night sick hat 're hope cross '' hell feel door baby thing probably stay dysfunctional n't wake;One More Night by Maroon 5.txt
One Of Those Nights;Tim McGraw;full dress light hold ta lipstick turn play front street go red windshield half say 'll come yeah pick everybody life slide crack let memory hit give time 've jealous kinda slow whisper put fine back oh get forget one cash 'bout start 'cause lyric ohyou likeembed gon heaven paycheck headlight step backyard shakeing dj favorite `` next laughin' midnight long roll wait set might lookin right girl change also buddy cutoff main sun week na party green crowd close heartbeat way shirt night shimmy 's work 're '' hell dance never feel song baby wan moon happen hey look minute 'till someday;One Of Those Nights by Tim McGraw.txt
One Thing;One Direction;name woah something ta keep heart dyin try come yeah life ever give 've wall head playin race breathe get makin know one instead 'cause lyric cool ca sky brave mind make need translationsportuguesone weak thingembed fall frozen see might lookin goin also arm day 'm like night 's 're shoot thing kryptonite notice climb n't;One Thing by One Direction.txt
Ours;Taylor Swift;father shine lurk shadow judge high tough hard heart love lip 'll say else come throw life gap remark speculate disapprove laugh care ghost someone give rough time people choice verdict smile morning mine faith know belong seem 'cause lyric gloss teeth ca always likeembed button gon mind stranger nothing little doubt make worry sleeve air might water silence pretty right stair also wrong speak na tattoo oursyou stare like jump 's stake elevator ignore past rock 're never song vacant thing want look hand fight riddle snide 'd n't take jury;Ours by Taylor Swift.txt
Over;Blake Shelton;light alone skin win 'll fearsembed time slip reach away vein oh would beneath get one die dream lyric wonder without knowin burn find need glow fall might understand also fee tell poison like dare deep never could feel sit world starve watch want hand inside every another n't asleep take fear wake;Over by Blake Shelton.txt
Over You;Cassadee Pope;lyricsweather snow alone go scary cold say 'll stone ever give present away okay get think know mean afraid likeembed performance gon voice make favorite live sing see december might man also tree youyou place na cause mid-february really record remember 'm use along dare 's still feel song miss sink well every n't;Over You by Cassadee Pope.txt
Over You;Miranda Lambert;snow alone go scary cold say stone ever give present away didnt get think know mean lyric afraid likeembed gon weather im make favorite ok shouldnt live sing see december might man also ill tree youyou place na cause mid-february really record remember along use dare still feel song miss sink well every;Over You by Miranda Lambert.txt
Paradise;Coldplay;ooh-ooh-oohembed rise run bullet go say heavy lying life time ooh-ooh-ooh away reach oh get butterfly know dream lyric teeth sky oh-oh-oh-oh-oh expect wheel `` la-la-la la-la eye waterfall set might girl also para- oh-oh-oh-oh dreamed sun break sleep translationsturkceportuguesfrancaisparadise catch close stormy like night must underneath oh-oh '' could paradise tear world fly 'd every oh-oh-oh eyes la;Paradise by Coldplay.txt
Part Of Me;Katy Perry;whoa light anyway firework mouth translationsportuguespart shadow dancing keep flame love drown throw yeah stone ever let away fade put soul oh fact except spit mean phone always everything gon drive nothing seam find glow noembed bomb pack might also stick break sparkle part na poison wo lyrics really ring day like 'm deep 're never cheap diamond fell wan drain tear chew watch want bag look blow rip n't take;Part Of Me by Katy Perry.txt
Party;Beyonce;study light name hold something brillo love go us try rap 'll say else rent yeah sauce care let butter raw someone give young grandmom tomorrow speaker away ooh old yesterday slow back morning eat get forget spit think belong mean 'cause lyric cousin ca always everything drive beat nothing single make due worry saw ai swagu swag nute may explain see drip might set become remem-ber embed 'til cheese man court girl also oh-oh-oh-oh touch homeboy pshh ready tell radio scene crazy party degrees food tonight talk hero really close 'm like way gyro music night pray brain 's bad nobody knockin never min- could feel kiddo milk cream fell friend baby hey knee black top real-o blue look every n't another move rip knock;Party by Beyonce.txt
Party On Fifth Ave;Mac Miller;nine light ten mouth slowin ta clean shoe us go love news impact rap twin countin say 'll come yeah warn shit fifth assortment ride let hit give mornin nude time people sinbad school head old mother sheep sleepin back put beetlejuice good sister get think ave. pill one hatin fuck 'cause lyric soundin sign improve gon kid difference drive sure mind twenty kiss make house favorite homies ai believe collapse style doembed lady count see might around goin 'til noon gettin album man two right tryna flyer also ill ave waste mu'fuckers wild hater aside funny tell neighbor week party sleep tonight i'ma rhyme cause choose ha-ha-ha-ha-ha-ha-ha-ha raise road record e day 'm like way storm shirt open honk new talent 'tween 's tryin cloud snooze still 're hope weed booze read loud pant door hey sit world bitch fly runnin' flash left hand kick every n't asshole hitch;Party On Fifth Ave by Mac Miller.txt
Party Rock Anthem;LMFAO;hoe rise runnin shot flow woo us go yo fast yeah throw everybody let ... time round devilish put half-white oh translationsportuguesparty good get know one cash hatin anthem 'cause lyric reppin' jean club fill oh-oh-oh-oh-oh please gon shufflin stop mind step crew halo make house lose gots weight huh booty jock roll domino first see might shu-shufflin' around dough girl money also mad oprah zeppelin na tattoo party shake gainin tonight half-black cup day like block 'm non-stop naked 's mess bad rock drank 're upembed feel clap baby wan hey top look lead hand spot tight every move drano n't another sound;Party Rock Anthem by LMFAO.txt
Payphone;Maroon 5;full light happy-ever-after name nothin' shot bridge call late fuckin woo hard turn love go try wish swish say 'll come yeah shit pick care give time 've people fairytale tomorrow away exist yesterday fine back oh would good game get forget know one pull fuck stuntin' 'cause start lyric phone wonder ca plan button translationsportuguespayphone uh little expect coulda make burn need borrow push `` 'round next saw valet since phantom whatever paralyzed see set might car two man change also money number wrong stick sad sun waste tell home last bottom talk really ballin' 'm remember use like shirt night open sick holdin sittin tryin 's oh-oh still 're '' never spent even could switch song baby paradise miss door top want look payphoneembed 'd blow n't shame take oh-oh-oh picture spendin piece payphone;Payphone by Maroon 5.txt
Play The Guitar;BoB;full cabbage dress shuttle shot cuz wider silverback partner stewardess sideline ta practice call flow pearl keep mr. somewhere play death dic-tionary run us go front dunkin try stack cheer string 'll dumb say ball child come throw muthafucka shit everybody pick tiger blunt laugh church hit give time bar 've people six young fresh school coffee away pay tune jewelry old chicken excuse put would finally b.o.b strange un-der-stand niggas internet get kill eat b.o think know stupid one mean realize donut start lyric signal phone mid-europe ca corn c-note instrument julius beat mind harm uhm stripe cee-lo make sayonara need cooler mama star leg save tell-me-somethin movie `` accord ai chill long j hockey swag playing true bubblegum see everyone might embed grandmum man re-occurring cigar joning flyer girl humble mumble show also mad y'all lonely violin hater pocket tell body crazy sleep farewell retarded grab champion stumble dad chain talk conversation b.o.b. arm blowing i'm hustle cup like 'm jump way use must 'em far 's dr. hop strum cry still '' outfit bubble hell word 're even pant jungle encourage sound black hey grand ask guitar top walk much world hung probably exhibitionist eulogy bag look want stay hand mum corner tutor mask stand brewery space well big n't take direct nigga image;Play The Guitar by BoB.txt
Poetic Justice;Kendrick Lamar;light name blind trust ta call high fuckin mirror african play pen run love go wrap skin girlfriend fun flower lot second wish cold say 'll else 'less come perfume shit everybody life daddy god embed vacation van care verb test someone snatch unless time 've young ooh fatal photograph slow put anytime dim oh would good okay game adjust letter plenty steerin get empathy mine mood nation real know witcha makin bloom interference east one mean metaphor 'bout goddamn fuck curl 'cause takin lyric motherfucker taste momma curve basis bitty gon hear drive less sure recognize heard talkin' uh attraction little range common ayy make save need find mama either `` sorry swerve ai translationsenglishnederlandsportuguesespanolsvenskapoetic busy doin 'fore poetic hair live approach true yet basic room see maintenance might become proof coherent car lookin natural patience soft insane man matter right girl tryna show communication also wrong sincerely pain y'all '' problem one-off tell everyday city na gold punctuation crazy party ps relation sherane i'ma swear margin atari catch talk conversation really maybe dedicate taboo clearly figure heartbeat rule day 'm motherland like plane power night line 'em new sundress 's homie mmm sense bad bit 're never fragrance hope word poem could livin read song friend wan thing ask walk bitch sex write grandma justice want alright hand blood curse fight stay fact truly minute dark seductive big every n't pour move talkin take mhmm champagne nigga hol sound;Poetic Justice by Kendrick Lamar.txt
Pontoon;Little Big Town;cable keep recline side go mmmmmmm wave try rope say inner wood slide ride let mile motion reach floating slow back tube coozie get ski lyric ca beat step make cooler act ray heat roof ladder embed might water untie also steady drink astro motorboating party catch hour like jump aluminum turf anything open 's rock barbeque pontoon onto panel black blue climb want hand motorboat n't take mountain hitch boat hoo;Pontoon by Little Big Town.txt
Pop That;French Montana;hoe face biatch shine eyelid love lot rap ball throw yeah shit suck square ghost hit young chicken chasin niggas get forget one 'bout plan dick stop wildin deal single make sorry mothafuckin tint brinks show fee four-door spliff work-work-work-work-work-work spend godfather capone like molly crib owe toronto dropped bone dance smoke world drop 'd player woo rich tunechi bugatti mayor yo white care ymcm time people weezy back oh pickin spit collar hatin ciroc yell free mind beat without rubik's crew twist prolly holla huh booty live england see bean gettin two truck change money seein ovo triple cheddar montana party double limit dawgs open new hundred rock '' hope playin' truk big every n't mop take champagne dress name lap fuckin trick go 'gatti couch thats zit large come pac-man habit major life bounce different makin year three fuck mileage club stunt always groupie kid difference im haaan carrot lose bottle inferno ai key ballin filthy pack embed might stripper goin man right bein girl comin shout motherfucker trukfit inhalin film luke never french could thing greystone load watch alright beast wing soakin wallace f local band play leanin stack moolah em papi type okc let b ... lil ah pay excuse good okay pussy know strawberry proactiv lyric joe skateboard ayy need alike 'fore uncle bust scream car 'til nickel also pocket city chain rhyme rabbit close leash 'm pop k.d. 's klitschko work fat translationsenglishpop fell baby top bitch bring want buy minute vanish gangsta al barack twerkin talkin nigga picture ho;Pop That by French Montana.txt
Postcard From Paris;The Band Perry;card evening sweet call keep alone heart leave play trick go satisfy cruel come yeah summer ever let ... 've old back think real daydream one mean seem 'cause lyric drive mind find ruinedembed heat never-knowing eye boyfriend shoulda see might around right also ruin promise fortune crazy reel catch ring remember like 'm paris teller new 's postcard never read diamond could switch thing alright look stand upside fever send moment;Postcard From Paris by The Band Perry.txt
Pound The Alarm;Nicki Minaj;woah eh ta call high turn go sexy yo thats come life mini-skirts let young oh good okay pound get know 'bout translationsportuguespound lyric fill pump please sip uh little burn make need bottle nicki see might gettin girl show also hotter alarm na wo i'ma guzzle 'm floor like music night 'em 's bad 're sneaker ibiza shut baby wan roman bitch skeeza want muzzle glass tonight-night alarmembed n't knock giuseppe zanotti;Pound The Alarm by Nicki Minaj.txt
Princess Of China;Coldplay;china hold side flame heart run go half say apart fast throw stole ever let time 've away bright oh game get castle seem 'cause lyric burn star wear king might water two also upon really meembed ring princess somebody like oh-oh 're could fell hand fight hurt translationspolskiprincess 'd oh-oh-oh la steal;Princess Of China by Coldplay.txt
Promises;NERO;long eye like myselfembed sweet get deny high keep side see might leave still never feel lyric also fire 'll waste surprised wild break tell promise want ever n't;Promises by NERO.txt
Pumped Up Kicks;Foster The People;mouth late run bullet fun quick 'll say come fast yeah daddy ice ru-ru-ru-run time 've kitchen coming dinner good get box know 'cause lyric pump fire plan kid gun cowboy find lose `` long hang sleight hair roll pack room wait might around wit translationsportuguespumped also tell closet wo dad surprise home quick-pull trigger day like must 's work bulletembed cigarette '' even ru-run thing outrun six-shooter bring look hand robert kick ru-ru-ru-ru-run reason n't;Pumped Up Kicks by Foster The People.txt
Put It Down;Brandy;itembed woman card bow i-i'ma sweet ta tough call keep e-e hard turn play heart one-e love go b-r half grown dead leggo come yeah everybody let someone mornin a-a-ai school ooh couple liquor old playin put back worth soul oh good game get think know i-i-i one pull hatin 'cause lyric club lie gon beef g-girl stop sure uptight fancy ayy make star purse need d-y ai brandy weak fall coupe hair handy damn answer see might truth z-y man right girl change also money tryna sippin boy ya flex tell part ego though party financin' i'ma chivalry a-and talk ha maybe babe b-back day like 'm shoulder way crib night 's work bad nobody cry still 're hope a-n even feel baby friend haha prayer want perfect i-i-if look buy guard sometimes 'd big n't teach cake take;Put It Down by Brandy.txt
Rack City;Tyga;hoe honcho ten fuckin gas hard rich love go titty seat yo say yeah rondo shit throw peppermint ride raw mike young fresh list t-raw head mustard paint back tat morning killin get bitchembed poncho know pull goddamn guest lyric club letterman dick dope beat rack twenty make star need celibate wear y-young ai motherfuckin king pack sellin might car cheese gettin bapped girl money also ya rat-tat-tat-tat boulevard tell fifty city gold vip green last got staring jackson pronto 'm like shirt night muthafuckin rag hundred 's bad hop deep nacho turnt haha rim bitch much walk grandma look n't nigga alonzo;Rack City by Tyga.txt
Radioactive;Imagine Dragons;whoa 'm like prison check wake breathe whoa-oh new dye revolution apocalypse suppose 's might oh-oh radioactive deep straight die 're bone go red right feel enough lyric chemical translationsportuguesradioactive also rust age clothes bus sun break shape system ash inside radioactiveembed fit make blow n't wipe flag brow raise dust paint welcome sweat;Radioactive by Imagine Dragons.txt
Raise Your Weapon;deadmau5;king like launch bomb 's might rob heart one pen weapon love word wrist feel number lyric also sign thing war always crook overembed watch peace bent ego build easy wo drop burn likeripping 've rip n't take away raise missile assault;Raise Your Weapon by deadmau5.txt
Ready Or Not;Bridgit Mendler;light name boca face woah palace gas woo heart quick say 'll batta-boom come yeah william breath hit nice bee young away fresh ooh kinda wherever super oh fairy think hey-ey-ey meet tale living shy hunt find make star dawn kind next la-la-la-la honey thirty-seven sing air wait see set might car right girl also sail oprah boy curb lung boom-batta-boom break ready hello tonight lyrics catch crowd clearly 'm like music night la-la-la-la-la 's oh-oh 're kate notembed dance word could loud song la-la-la-la-la-la-la baby kryptonite famous sit world crook fly yacht bridgit matchstick n't take oh-oh-oh;Ready Or Not by Bridgit Mendler.txt
Reality;Kenny Chesney;fantasy tailgate leave chance us carpet 'll fast yeah come everybody life summer crack let ride freedom bar away old soul oh good okay moonshine lyric everything free voice mind sunny star need worry freeembed escape live roll set might mason car bummer show also somehow break place tonight raise day like way music 's underneath sense behind rock jar feel bitch reality stage hand sometimes beach n't band take boat;Reality by Kenny Chesney.txt
Red;Taylor Swift;whoa crossword ta alone gray front love street go red try wish sin come yeah ever let easy streetembed time 've bright head old faster dead-end back oh get suddenly forget know meet realize 'cause lyric translationsespanolportuguesred maserati free drive mind find burn favorite lose flashback 'round fall answer see might right change also touch memorize spin tell strong echo passionate autumn impossible somebody like remember regret new 's end still 're never already word could song wind miss fly blue want fight solve burning dark 'd move color;Red by Taylor Swift.txt
