title;artist;lyrics;filename
Superhero (Heroes & Villains);Metro Boomin Future;shop translationsportuguesespanolturkcesuperhero grippin trust hold frost shoutout echelon ta knight flow keep turn rich mogul fugazi street go facadin coupon half stack garage dallas drown large come yeah begin spinnin hit total casket villainembed young tomorrow oil pay ooh slow represent put super link tic-tac-toe sprayin good floss boominati rollie royce get kill niggas loaf deserve pill bowl one parachute die fuck th lyric feeling fill ca metro gon dope step sip chart make save star vulture rather push yoga untouchable multiple soon ai weight king long cuban superhero swag turbo live roll tak skrrt cartier see might become car two flyer tryna money sell haze shade somethin also war dollar drink problem 'gar pole tell award cape grave na boulder crazy crowd nasty hero really arm tennis cup 'm barre like jump way shoulder piss jaw crown new hundred unapproachable graphic hate 's brand bracelet still cheap candy motor winnin switch serve enough shoot wan upper grand smoke top sit bitch world bring villain dark drop bread n't move another take nigga broad;Superhero (Heroes & Villains) by Metro Boomin Future.txt
Sure Thing;Miguel;fallin ten hold shine match ta prize pen love boom news fallin' rubber 'll say come yeah wire blunt joker let writer yeah-yeah painter fighter put oh lover get mine sinner deserve faith real pretend one die cash 'cause lyric sky fire sure reporter uh little brother oh-ooh-oh plain fuse respect check might oh-ooh-ohembed pretty lighter note also treat sun saint pie winner blackboard talk babe raise record arm bet like 'm simple 's cigarette chalk 're never quote rock could even friend baby thing walk smoker muse hand paper 'd n't band yeah-eah sweat;Sure Thing by Miguel.txt
Tennessee Orange;Megan Moroney;georgia light call red news lot sin 'll win yeah daddy 've tennessee forgive old callin smile okay game get forget think know meet athens lyric always felt sure make worry wear `` learnin ai fuse doin eye see might right knoxville also wrong dash himembed tell home last raise somebody day 'm like way dawgs open hat 's saturday orange cry still neyland 're never hell '' word feel song fell door thing writin top blue wearin want look rocky 'd blow well n't take mama;Tennessee Orange by Megan Moroney.txt
Thank God;Kane Brown;name side youembed hard love bible say yeah god forgiveness give fit hart ooh witness thanking worth back oh thank sent get mine think know givin 'cause lyric always everything heaven angel find save need make lose `` perfectly eye undercover might girl change amen also boy tell crazy ooh-ooh last close 'm like way night 's '' never could fell hey ask bring hand 'd every n't wake whn;Thank God by Kane Brown.txt
Thats What Tequila Does;Jason Aldean;shot woah stickin tequila keep turn leave go 'll thats come yeah memory give round away head back oh good get think know one million 'bout lyric pourin lie phone ca ohyou likeembed gon wheel burn make next hang might around lookin stir goin man also drink turnin tell text na tonight 'm night shelf cuervo sneak drinkin 's still checkin guess top much stay reason every n't another take goodbye;Thats What Tequila Does by Jason Aldean.txt
The Christmas Song (Merry Christmas To You);Nat King Cole;dress christmas frost nose carol hard chestnuts lot jack say child nipping everybody offer roast original time yuletide bright mother folk toy know one mistletoe lyric fire likeembed gon kid although make find ninety-two aglow help spy eye sing see eskimo might choir merry also reindeer phrase goody youyou na sleep tot tonight really like 'm way open simple 's santa version song many fly turkey season tiny every loaded sleigh;The Christmas Song (Merry Christmas To You) by Nat King Cole.txt
The Color Violet;Tory Lanez;wastin face call hard play leave heart chance love romance else barbie ear come yeah playboys violet care lovin hit x time 've away whole oh droptop rain dot get filld nothin lyric phone fill sky less beat uh foot rd find star lose mark `` eye fall ninety first wait might car goin pretty 'til highway also radar pain dash tell na party wo afterparty crash pager wilson somebody 'm like loner yearnin 's persona reminded ohembed workin w '' hope dance could drug -- wan baby speedin notion daylight blanket watch nerve stay spot n't color take fear searchin;The Color Violet by Tory Lanez.txt
The Kind Of Love We Make;Luke Combs;dress light passion lockin keepin ta high keep alone turn love us red say let time 've nice low slow oh candle good get think makin lyric plan gon little make burn need house kind ai burnin long besides makeembed fall might around man girl also translationsespanolthe place body na tonight record 'm floor like way night 's end thinkin 're could even song baby door writin cancel watch want look move n't take;The Kind Of Love We Make by Luke Combs.txt
This Christmas;Donny Hathaway;eye hang 'm card christmas night good carol get 's know might around land 're mistletoe fun blaze lyric merry also fill cheer wish hey tree emm much world gon outshine special together yeah look hand na trim shake brother present fireside bright town emyou likeembed;This Christmas by Donny Hathaway.txt
Thought You Should Know;Morgan Wallen;woman something jefferson whenever evrything ta call late keep turn lot dumb come yeah shit god let 've knowembed decision month back oh finally chasin get think makin know mean 'bout lyric momma make dawn worry lose sorry ai long believe roll since leavin damn son might thought goin ramble fish girl also comin h ya waste proud radio city sleep garden dad home really 'm like way must new drinkin 's bad still song miss anyways much prayer bus want 'd n't mama;Thought You Should Know by Morgan Wallen.txt
Tomorrow 2;GloRilla;hoe runnin name seened face mouth shot fightin yuh shine sweet clown high fuckin ugh gang none keep rich handicap woo leave play chiropractin fake us go love hood handle wish dead twin say dumb lately 'll ass lettin come yeah shit everybody everywhere lick lit type crack care slidin easy give case time 've woof condo tomorrow school ah kinda head old put back munch would good eat fact dog sister get think pussy know tweet attachment stupid ex one 'bout fuck 'cause lyric feeling wonder ca weave nope today always dick gon ratchet day beat mind foot find make confront hahahaha lose `` hahaha town soon ai help doin hang poppin long huh ah-ha air sing skrrt might lookin wastd goin 'nem cheese man sad also mad stick attractive somethin chase shh y'all sun ridin ah-ah-ah speak score duh na sleep wo chain choose really neck like 'm five mor lame anything scissor open pop 'em deuce hand-me-downs credit ticklin 's bad still thinkin '' hell cheap never boo word tomorrowsembed even feel could song shut opp friend wan baby cardi smoke bih feelin bitch business throwin look stay buy swishers sometimes fight triggered mango hurt stand cut big every n't nah backwards talkin send take nigga ho lumberjack p-poppin;Tomorrow 2 by GloRilla.txt
Too Many Nights;Metro Boomin;tall runnin ten buyin whenever hittin keepin spazzed call keep bae go stampin c couch sayin peephole twin win fast yeah throw lit rappin type translationsportuguesenglishturkcetoo let raw ride hit give bottega lil forty strip honest slow different put back oh good honorable okay get askin cash clicquot 'bout th foreigns loose lyric club cool ca metro hot brainless free beat knowin make house need `` hahaha heat ai two-hundred fall c.n.o.t.e lurkin stackin skrrt pack see might car studio note tryna money also dashboard comin uh-uh-uh-uh proud pole party ooh-ooh ju-u-ump catch spend crash veneta really like jump 'm dru-u-unk night nameless pop hundred hat shawty 's past 're '' could feel stroke guess many ask famous trappin passport bitch want n't talkin nigga downembed;Too Many Nights by Metro Boomin.txt
Under The Influence;Chris Brown;hurricane name k-k-kido kido fuckin run yeah shit ride care let ooh put back yeah-yeah-yeah-yeah oh good rain get know one lyric gopro ca likeembed beat make tie live percocets might right tryna also turnin speak place body tattoo chain hunnid robitussin video 'm like molly 's influence cry '' lazy baby bring lightweight n't band 'cane;Under The Influence by Chris Brown.txt
Underneath The Tree;Kelly Clarkson;christmas hold snow alone heart holiday love cold yeah caroler near clear present ooh oh mine know year one mean 'cause lyric completely everything gon sure foot make find need worry lose ai fall sing might grey beautiful right change also tree sight celebrate na tonight close day 'm like 's underneath ohembed 're thing look tight n't another knock meant;Underneath The Tree by Kelly Clarkson.txt
Unholy;Sam Smith;shop whisperin something slowly marry clean call keep sat woo leave love go 'll yeah ee-oh daddy ever give unholy 've drama a.m. ah ooh put back translationsfrancaisespanolnederlandsdeutschpolskiportuguesunholy get know 'bout 'cause lyric cover always hot hear kid gon oh-ee-oh-ee-oh uh need ee-ohembed mummy lucky doin poppin oh-ee-oh-ee everyone might girl also boy prada tell scene place body miu cause like 'm jump droppin 's rodeo oh-oh ho-ee-oh-ee-ome never baby balenciaga addy rihanna dirty business watch want bag kick fendi drop 'd n't talkin mm spendin;Unholy by Sam Smith.txt
Unstoppable;Sia;grow hide keep alone porsche play go /greek 'll win yeah powerful let time 've yeah-yeah armor put smile fool oh game sunglass know unstoppable lyric feeling afraid todayembed confident today hear single make need town shed see might 'til invincible right show also translation sun break friendship tell na strong translationsespanolportuguesfrancaissia 'm like way night 's deep cry brake never loud wan tear battery every n't take;Unstoppable by Sia.txt
Until I Found You;Stephen Sanchez;georgia like use oh hold would within fall 's might darkness '' never go wrap love pull lyric fell also ask ya 'll say likeembed youyou want let find unless catch lose `` arm;Until I Found You by Stephen Sanchez.txt
Used;SZA;honesty anothr trust cuss something discussion sharin high hide sanity death stoln go love try dead cold 'll say yeah shit life let hit easy mile time 've away confess mother callin worth oh good get real think handin one prayin 'bout maze lyric feeling stress lie ca taste vision difference less translationsespanolportuguesused protection burn need lose immortalize ai forever mindin count might thought goin patience ol girl also touch ridin break tell discoverin blessing na ego yes praise prized poinsettia catch spend conversation close like 'm use way twice focus new obi 's homie work nobody 're livin closerembed even feel worried wan business prayer world much bitch chipped minute level 'd well possession n't another talkin take pressure nigga moment;Used by SZA.txt
Vegas;Doja Cat;player ten r.i.p ta hide high keep side leave love class reckon story seat sheet countin say yeezy ass come yeah everybody finger let laugh someone give dhabi ah school boob whole sheep playin put seek admit finally demon dog get empathy think fraud know aembed one 'bout dream cryin nothin start losin lyric teeth corset gon release burnt gym z-z-z-z-z-z-z coulda make find need brother lose courtside ai cleanin prove valet translationsturkcevegas shoulda live stayin first might around patience g toe gettin man two understand also wrong flewed meanin treat problem tell speak week city meanin' hound i'ma peak arm vega leash bet 'm like new ragin' sittin 's bad still abu could feel discreet even door cork bitch want n't whip talkin asleep ho;Vegas by Doja Cat.txt
Victorias Secret;Jax;photoshop human ohio fuckin youembed itty go skin wish say appetite victoria summer god cellulite thunder 've magazine young boob old back would game eat know lyric ca secret cover hot bitty stop dummy make lose `` normal believe model live sellin might bummer man girl money also tell body hunger thigh overweight thighs somebody like night dude carbs 's issue psst '' bone never could hey fight cashin 'd big every n't meant pressure;Victorias Secret by Jax.txt
Wait For U;Future;woman whenever high late keep textin fuckin alone leave messy go love us travel try sayin say child come yeah field everywhere swimmer clear exactly mornin time message away put back dinner would okay demon dog rollie suppose get real know pill one career meet early th 'cause lyric u translationsturkceespanolportugueswait phone feeling wonder ca corn please hear sip tar ayy find knowin need make barkin influential balcony 'round ai gossip best river introduce plank wait might around kiki rm convince atl matter bein girl understand also mad higher-er-er-er drink y'all feelin' vulnerable tell na codeine shake nowembed coincidental 'm like line storm pray night flowin 's deliver end cry livin even feel wan trappin guess tear world sit walk want bring hand muzzle minute drop presidential well every n't loaded kennel tiny take nigga meant jacob sound;Wait For U by Future.txt
Wait In The Truck;HARDY;whoa hide judge side turn death run try lot seat say come happend yeah throw pick middle question let hit june time bright head month whole worth oh would good get think know one 'cause lyric dime nough reachin double-wide please drive headlight stop little angel sixty scar find need `` town midnight ai cop forever eye true blood-stained wait see embed might around truth toe man right truck girl porch also bruise somethin break tell place mercy day like whiskey way shirt night hellbent price 's lord behind workin cigarette '' never still hell even door smokin paradise thunderstorm ask tear sit load climb justice hammer pistol look kick drop 'd well n't knock send;Wait In The Truck by HARDY.txt
Wasted On You;Morgan Wallen;boot chevy match keep youembed sorries hard flame heart go leanin sheet ball yeah memory mile time 've listen head different back stuff would get fault one three 'bout lyric ca always sure foot although bourbon learnin pew honey pack might right money also lonely waste burnin' mornin' strong swear lean day like 'm way pile owe learn 's thinkin 're hell spent wind prayer look drop 'd n't pour wake;Wasted On You by Morgan Wallen.txt
What He Didnt Do;Carly Pearce;hold something high side turn run love go story say 'll everybody nice 've nd time put didnt ovr get know one meet 'cause lyric wonder ca detail always everything gon laundry need lose wear town ai doembed yet first might around truth man right also devil wrong treat tell na though wo i'ma home road like 'm halfway anything 's end hell already word could even happen ask dirty want stay fight stand tight n't take mama;What He Didnt Do by Carly Pearce.txt
What My World Spins Around;Jordan Davis;campfire run love go wrap cold say 'll come yeah finger ride tipsy kinda cast forty slow back oh finally twilight morning ocean view get know start lyric ca heaven aroundembed sip without kiss find star 'round town glow eye 'fore rouge fall first might around water goin six-string ground truck girl also sun spin week starin hello lean catch trip close imagine ring day window 'm like way line wearin' 's baton work starin' saturday 're never dance livin even feel enough beer thing world paid-up watch look glass beach well n't piece wake;What My World Spins Around by Jordan Davis.txt
Whiskey On You;Nate Smith;tall happily drinking youembed leave us try jack throw yeah ever time 've round back get longnecks one lyric gon paycheck find make need `` ai since might thinking also drink waste lonely tell na farewell strong ain't figure somebody like whiskey line night new 'em 's cry '' never hell bartender song miss tear want glass reason drop pour n't another band;Whiskey On You by Nate Smith.txt
White Christmas;Bing Crosby;day 'm like use card christmas may snow know might one dream bell tree-tops merry also white' lyricsi likeembed hear write child white'you white glisten every bright listen sleigh 'may;White Christmas by Bing Crosby.txt
Wild As Her;Corey Kent;fix call keep turn heart leave love go 'll say lettin yeah life tame ever dirt mornin wherever soul feather get mine hangin stretch know unwind lyin 'cause lyric trail fire free wreck 'n kiss little scar burn yeahembed `` 'round next saw ai tie forever burnin eye long hair sing roll might lookin man tryna girl highway also boy sun wild na swear home fence road ring somebody window like blazin deep-brown 's fuel white-picket rock 're never '' livin diamond loud song wind wan smoke world want seaside bring together tulsa every n't goodbye dreamin breeze;Wild As Her by Corey Kent.txt
Wonderful Christmastime;Paul McCartney;long wonderful like christmas oh sing christmastime practice 's mood year might ding 're right word choir dong enough lyric feeling song doo also child come look party lift spirit glass tonight timeembed time n't ooh simply town;Wonderful Christmastime by Paul McCartney.txt
You Didnt;Brett Young;heart love try say ever let b someone give time 've different didnt mine fault think deserve didn'tembed belong one mean lyric lie ca always everything mind nothing make find need sttle ai long fall might person girl also wrong waste na teardrop last 'm like hate 's bad never hope even could feel fell wan thing ask much world want stay fight minute n't compromise mm goodbye;You Didnt by Brett Young.txt
You Proof;Morgan Wallen;nothin' something hard turn go jack say drown yeah pullin memory someone give time 've bar away liquor fade shootin back get nothin 'cause lyric ca ought gon nothing make need `` town ai doin buzzin' sellin embed might proof around lookin truth 'til matter money also wrong sippin somethin mix na strong double like 'm whiskey use aw must 'em 's tryin work nobody '' 're never feel shut baby hey thing throwin cut upside 'd n't pour;You Proof by Morgan Wallen.txt
Youre A Mean One Mr Grinch;Thurl Ravenscroft;full flue sweet mr. none scarce whos garlic heart go lay grinched drum say 'll empty ramshackle come checkerboard square slide care 've present spider head old whole fist smile soul stuff would dog get know youre one peel mean whistle horn dream instead start lyric hole ca likeembed monster stop chimneyyou gun without bizzel-binks little foot find make need sack house rather `` cuddly simply town tie hiss roof since first room might around a-snooze cactus two stock giddap number also reindeer stick thread charm touch pole claus thirty-nine-and-a-half banana stocking slither home ha really pantookas plum pinch window heel brain unpleasant pampoonas pop grinch 's bad slunk max santa row 're '' toward could black thing eel chimney top hung load som climb nimbly bag look greasy grinchy minute dark popcorn tight big every n't take fireplace sleigh;Youre A Mean One Mr Grinch by Thurl Ravenscroft.txt
